,점포명,위도,경도,OFC,일매출
1176,GS25장흥대덕점,34.4985819,126.8863604,오철승,719720
1177,GS25장흥회진점,34.4828151,126.9401819,오철승,816760
1178,GS25장흥관산점,34.5632556,126.9387573,오철승,1073697
1179,GS25월산타운점,35.1461154,126.8889702,오철승,1305066
1180,GS25보성센트럴점,34.7677224,127.0843409,오철승,1942745
1181,GS25보성해그린점,34.7638388,127.0750257,오철승,2253266
1182,GS25봉선플러스점,35.1226654,126.9174124,오향은,1324257
1183,GS25효천행복점,35.1067977,126.8641577,오향은,1468588
1184,GS25광주대정문점,35.1081976,126.8972717,오향은,1741584
1185,GS25영암역리점,34.8039724,126.6995971,오향은,880786
1186,GS25영암무등점,34.7958351,126.6963894,오향은,992655
1187,GS25방림중앙점,35.1314141,126.9232369,오향은,877170
1188,GS25봉선플레이스점,35.1246886,126.9100466,오향은,1334688
1189,GS25주월에이스점,35.1327547,126.8952997,오향은,1577870
1190,GS25봉선라인점,35.1294190,126.9108500,오향은,1090030
1191,GS25영암중앙점,34.7988662,126.6973634,오향은,2417269
1192,GS25영암학산점,34.7257041,126.5703215,오향은,2018224
1193,GS25HR아팰리스점,35.1237039,126.9073005,오향은,1539426
1194,GS25장흥코아루점,34.6839405,126.9117043,임철만,2001691
1195,GS25장흥병원점,34.6771119,126.9105687,임철만,962798
1196,GS25광주노대점,35.1068900,126.9071579,임철만,1632209
1197,GS25광주기독병원점,35.1371039,126.9140168,임철만,1538319
1198,GS25광주유보라점,35.1522923,126.8975179,임철만,1366763
1199,GS25봉선태산점,35.1319804,126.9105518,임철만,1192827
1200,GS25뉴장흥고점,34.6801651,126.9140594,임철만,1594206
1201,GS25봉선무등3차점,35.1244823,126.9185392,임철만,1600502
1202,GS25진월센터점,35.1205235,126.8965375,임철만,1898959
1203,GS25광주대성점,35.1181488,126.8965145,임철만,1727324
1204,GS25주월덕산점,35.1261502,126.9056319,임철만,897212
1206,GS25건산주공점,34.6838396,126.9038802,임철만,1458553
1207,GS25주월호반점,35.1296713,126.8919371,임철만,1742597
1209,GS25광주대기숙사점,35.1072019,126.8960122,조이안,1401330
1210,GS25광주대기숙사위성점,35.1072019,126.8960122,조이안,746560
1211,GS25광주대호심관점,35.1072019,126.8960122,조이안,1710158
1212,GS25삼호LH점,34.7453614,126.4739263,조이안,2097247
1213,GS25광주대학생회관점,35.1072019,126.8960122,조이안,546930
1214,GS25대불공단점,34.7662579,126.4384904,조이안,2103557
1215,GS25주월내안애점,35.1337342,126.8982951,조이안,1074946
1216,GS25광주신우점,35.1388794,126.8965432,조이안,1181639
1217,GS25대촌오네뜨점,35.0898518,126.8309194,조이안,1459526
1218,GS25백운중앙점,35.1372547,126.9071804,조이안,1059627
1219,GS25삼호현대점,34.7479330,126.3717401,조이안,2308875
1220,GS25광주천변로점,35.1447551,126.9130110,조이안,1506687
1221,GS25백운주공점,35.1407504,126.9033201,조이안,1650142
1222,GS25고흥도양점,34.5262328,127.1354354,한온,1947172
1223,GS25서동예다음점,35.1420432,126.9091487,한온,1348555
1224,GS25고흥금산점,34.4602216,127.1260847,한온,1079276
1225,GS25고흥녹동중앙점,34.5289274,127.1407440,한온,1557724
1226,GS25사직스카이점,35.1424085,126.9078520,한온,1239528
1227,GS25진월하늘점,35.1174711,126.8947396,한온,1128127
1228,GS25고흥빅리치점,34.6065913,127.2811633,한온,1773965
1229,GS25고흥도덕점,34.5658803,127.1759030,한온,1471717
1230,GS25고흥도양주공점,34.5284748,127.1438594,한온,972959
1231,GS25고흥포두점,34.5702924,127.3412644,한온,802194
1232,GS25고흥도화점,34.5087714,127.3218662,한온,1023885
1233,GS25전남고흥점,34.5998024,127.2774582,한온,2049109
1234,GS25방림모아점,35.1293589,126.9147420,한온,1228705
1235,GS25두정타운점,36.8336429,127.1356771,엄진수,1896149
1236,GS25천안테크노점,36.8586912,127.1202797,엄진수,1574031
1237,GS25성거중앙점,36.8740746,127.2018955,엄진수,2749813
1238,GS25성성레이크점,36.8451011,127.1357535,엄진수,663548
1239,GS25입장그린점,36.9123359,127.2039441,엄진수,2150664
1240,GS25천안입장점,36.9101105,127.2495645,엄진수,1101587
1241,GS25성정그린점,36.8280919,127.1351963,엄진수,1419128
1242,GS25성정크라운점,36.8213487,127.1386266,엄진수,2603848
1243,GS25두정리안점,36.8345340,127.1358999,엄진수,1276341
1244,GS25차암해링턴점,36.8461156,127.1082307,엄진수,5184291
1245,GS25입장센터점,36.9151293,127.2226066,엄진수,1559513
1246,GS25두정영광점,36.8380431,127.1319279,엄진수,2046428
1247,GS25성거로얄점,36.8785212,127.2042701,엄진수,1771840
1248,GS25입장가산점,36.9284667,127.2029876,엄진수,729439
1249,GS25성환로얄점,36.9200816,127.1358979,우현준,2065768
1250,GS25두정공원점,36.8321240,127.1355111,우현준,2360960
1251,GS25성정봉정점,36.8200153,127.1433426,우현준,1651531
1252,GS25성환역점,36.9157420,127.1279555,우현준,1983376
1253,GS25성환퍼스트점,36.9126722,127.1306900,우현준,1594269
1254,GS25천안번영로점,36.8566008,127.1372865,우현준,1862647
1255,GS25연암대로점,36.8926810,127.0962034,우현준,1519559
1256,GS25두정부경점,36.8270519,127.1294798,우현준,2168262
1257,GS25성성타운점,36.8417171,127.1278156,우현준,1289521
1258,GS25두정중앙점,36.8371378,127.1414701,우현준,1707187
1259,GS25성정스타점,36.8208823,127.1411501,우현준,1550028
1260,GS25두정로하스점,36.8321013,127.1427446,우현준,3063534
1261,GS25성정명성점,36.8247710,127.1394499,우현준,2521062
1262,GS25성환대림점,36.9021995,127.1316225,우현준,1783024
1263,GS25직산휴게소점,36.8958011,127.1597503,이동진,2612658
1264,GS25두정푸르지오점,36.8348608,127.1294939,이동진,1733673
1265,GS25성성하나점,36.8402188,127.1312324,이동진,1691214
1266,GS25천안두정점,36.8278411,127.1432979,이동진,2789308
1267,GS25성환남산점,36.9149739,127.1326290,이동진,960071
1268,GS25두정아크로텔점,36.8312698,127.1422662,이동진,2107184
1269,GS25두정우리점,36.8357964,127.1385076,이동진,1230932
1270,GS25직산레이크점,36.8810614,127.1538611,이동진,791523
1271,GS25뉴북천안IC점,36.9114791,127.1833967,이동진,1950371
1272,GS25직산수자인점,36.8828726,127.1474501,이동진,1319342
1273,GS25성정대로점,36.8254249,127.1397928,이동진,990212
1274,GS25천안두정고점,36.8350195,127.1314337,이동진,1033977
1275,GS25천안유락점,36.8263594,127.1430363,이동진,1483523
1276,GS25두정그린점,36.8378244,127.1438858,이동진,1973158
1277,GS25차암중앙점,36.8443670,127.1049612,이동진,2061814
1278,GS25천안늘푸른점,36.8300865,127.1382517,이연주,1815780
1279,GS25천안일번로점,36.8501114,127.1555665,이연주,1181212
1280,GS25두정역길점,36.8356823,127.1460729,이연주,1854487
1281,GS25직산대로점,36.8711398,127.1483111,이연주,1154111
1282,GS25성환매주리점,36.9079581,127.1200047,이연주,1732638
1283,GS25우신교차로점,36.9252763,127.1122908,이연주,2066406
1284,GS25뉴천안드림타워점,36.8291987,127.1464946,이연주,2167757
1286,GS25천안하늘빛점,36.8769801,127.1824452,이연주,2042081
1287,GS25천안차암점,36.8423821,127.1036135,이연주,2632029
1288,GS25성정주공점,36.8244000,127.1350180,이연주,2520897
1289,GS25두정센터점,36.8367986,127.1376189,이연주,2214398
1290,GS25차암조은점,36.8397995,127.1024045,이연주,1313852
1291,GS25한기대실학관점,36.8419985,127.1434434,이연주,454122
1292,GS25부성이편한점,36.8557954,127.1519567,이연주,1662552
1293,GS25성성미래점,36.8403761,127.1287295,이정훈,1305597
1294,GS25천안삼성점,36.8392637,127.1158506,이정훈,1098387
1295,GS25천흥공단점,36.8807896,127.2063664,이정훈,2453281
1296,GS25성거푸른점,36.8513600,127.1766600,이정훈,1254437
1297,GS25뉴두정푸름점,36.8333901,127.1409767,이정훈,1815544
1298,GS25두정지유점,36.8285849,127.1520073,이정훈,954168
1299,GS25천안성성호수점,36.8446882,127.1340940,이정훈,724717
1300,GS25성정아트빌점,36.8299717,127.1353278,이정훈,1275223
1301,GS25두정스타점,36.8329760,127.1297180,이정훈,2284825
1302,GS25스타팰리스점,36.8329114,127.1429476,이정훈,2592124
1303,GS25성거리본점,36.8449309,127.1794721,이정훈,1611976
1304,GS25성거자이점,36.8681829,127.1977745,이정훈,2437236
1305,GS25성거행복점,36.8810364,127.2059909,이정훈,1224800
1306,GS25성성으뜸점,36.8411722,127.1337548,이정훈,1239825
1307,GS25두정대림4차점,36.8374418,127.1563294,조한솔,1663945
1308,GS25천안혜화점,36.8255547,127.1273810,조한솔,1015753
1309,GS25직산중앙점,36.8772255,127.1499188,조한솔,1503694
1310,GS25직산삼은점,36.8794289,127.1510954,조한솔,2010831
1311,GS25천안그랜드점,36.8353164,127.1508191,조한솔,2174980
1312,GS25천안서북구청점,36.8777942,127.1569756,조한솔,1421318
1313,GS25성정센트럴점,36.8288917,127.1379354,조한솔,1648977
1314,GS25천안그랑블점,36.8284530,127.1295250,조한솔,1586743
1315,GS25두정프라임점,36.8375961,127.1501986,조한솔,1671551
1316,GS25천안오성점,36.8324381,127.1325995,조한솔,1936577
1317,GS25성정두정로점,36.8294618,127.1410008,조한솔,2774400
1318,GS25두정다온점,36.8353363,127.1327396,조한솔,2265524
1319,GS25천안나우빌점,36.8774051,127.1595591,조한솔,1512566
1320,GS25두정대림점,36.8327218,127.1534140,조한솔,2200340
1321,GS25두정메트로점,36.8264850,127.1412729,황두휘,3116466
1322,GS25두정세화점,36.8266964,127.1385063,황두휘,1236738
1323,GS25천안공단점,36.8496845,127.1178381,황두휘,2396732
1324,GS25직산군동점,36.8989934,127.1659566,황두휘,2199964
1325,GS25두정프라점,36.8326629,127.1388829,황두휘,1315891
1326,GS25직산우성점,36.8697347,127.1258114,황두휘,889356
1327,GS25천안1번국도점,36.8660424,127.1492923,황두휘,831955
1328,GS25삼성홀인원점,36.8464340,127.1163784,황두휘,2343869
1329,GS25천안4공단점,36.8685394,127.1181131,황두휘,1046975
1330,GS25팰리스피아점,36.8311566,127.1395564,황두휘,2067097
1331,GS25성정구름점,36.8235189,127.1439055,황두휘,1142841
1332,GS25남서울사랑점,36.9114568,127.1441907,황두휘,2460015
1333,GS25남서울학사점,36.9169707,127.1396095,황두휘,926727
1334,GS25두정앨리스점,36.8382441,127.1348021,황두휘,1742036
1335,GS25성성자이점,36.8424361,127.1222857,황두휘,2421050
1337,GS25월평마사회점,36.3567251,127.3641409,박기범,1222887
1338,GS25죽동빌리지점,36.3725335,127.3395350,박기범,1095099
1339,GS25장대중앙점,36.3627928,127.3345745,박기범,1110434
1340,GS25죽동스타점,36.3762164,127.3381111,박기범,1538049
1341,GS25한밭고점,36.3460751,127.3673560,박기범,1651883
1342,GS25충남대스타점,36.3611354,127.3457473,박기범,1430280
1343,GS25대전죽동점,36.3707401,127.3384316,박기범,756219
1344,GS25궁동충남대점,36.3621550,127.3475693,박기범,1186748
1345,GS25경성스카이점,36.3417669,127.3773101,박기범,1325878
1346,GS25죽동예미지점,36.3689308,127.3373787,박기범,1765439
1347,GS25갈마둔원점,36.3415019,127.3746342,박기범,2090936
1348,GS25장대이수점,36.3625214,127.3394681,박기범,1389299
1349,GS25갈마으뜸점,36.3521877,127.3674208,박기범,1885423
1350,GS25대전문화원점,36.3585121,127.3378865,박기범,1746661
1352,GS25대전선사점,36.3623770,127.3781374,박민주,2195652
1353,GS25둔산법원점,36.3525191,127.3890505,박민주,2748803
1354,GS25둔산로데오점,36.3476557,127.3878408,박민주,1219122
1355,GS25대전만년점,36.3680092,127.3824034,박민주,1357488
1356,GS25충남대2호점,36.3660879,127.3456769,박민주,1199865
1357,GS25충남대6호3위성점,36.3765228,127.3434583,박민주,665738
1358,GS25둔산주은점,36.3590254,127.3871992,박민주,975003
1359,GS25만년엑스포점,36.3667584,127.3824265,박민주,1145883
1360,GS25대전둔산점,36.3465205,127.3919022,박민주,2062247
1361,GS25월평비전점,36.3596432,127.3711136,박민주,737822
1362,GS25만년중앙점,36.3655316,127.3739133,박민주,2360943
1363,GS25둔산녹원점,36.3467765,127.3796669,박민주,1367761
1364,GS25G둔산우리점,36.3593850,127.3885967,박민주,1192230
1365,GS25월평스타점,36.3596017,127.3779349,박민주,1884922
1366,GS25월평중앙점,36.3548145,127.3641179,박성모,870297
1367,GS25대전대림점,36.3621499,127.3529981,박성모,1749275
1368,GS25어은한빛점,36.3635413,127.3547497,박성모,905148
1369,GS25탄방가온점,36.3475192,127.3957609,박성모,1494735
1370,GS25대전상록수점,36.3656962,127.3768373,박성모,2657239
1371,GS25월평진달래점,36.3596982,127.3670141,박성모,1776180
1372,GS25대전빌리지점,36.3484647,127.3728608,박성모,1701559
1373,GS25뉴둔산타운점,36.3514727,127.3739023,박성모,1330695
1374,GS25월평탑클래스점,36.3549818,127.3626801,박성모,1562760
1375,GS25둔산파크점,36.3531322,127.3817969,박성모,1170656
1376,GS25둔산제일점,36.3552262,127.3779458,박성모,2002294
1377,GS25궁동자연점,36.3640797,127.3505596,박성모,2039001
1378,GS25둔산을지점,36.3550558,127.3805055,박성모,1844079
1379,GS25탄방스타점,36.3462570,127.3941798,박성모,2313901
1380,GS25탄방개나리점,36.3457519,127.3825930,박성모,1866299
1381,GS25월평주공점,36.3632586,127.3690032,박성모,2516836
1382,GS25대전월평점,36.3587174,127.3682296,박혜진,1664119
1383,GS25대전베스트점,36.3424170,127.3669079,박혜진,1123217
1384,GS25스타웍스점,36.3526123,127.3820998,박혜진,1756998
1385,GS25탄방나이스점,36.3413875,127.3908064,박혜진,974703
1386,GS25둔산아이텔점,36.3519174,127.3890884,박혜진,1874087
1387,GS25대전그린점,36.3457473,127.3729110,박혜진,1682134
1388,GS25탄방도솔점,36.3434280,127.3913247,박혜진,1349507
1389,GS25탄방중앙점,36.3440723,127.3936866,박혜진,1421264
1390,GS25갈마중문점,36.3523135,127.3645937,박혜진,1706762
1391,GS25둔산향촌점,36.3543149,127.3768003,박혜진,1688533
1392,GS25둔산플러스점,36.3476246,127.3885725,박혜진,1632057
1393,GS25갈마빌리지점,36.3539836,127.3714711,박혜진,1512779
1394,GS25월평다모아점,36.3627736,127.3677283,박혜진,1607457
1395,GS25탄방드림점,36.3485870,127.4004828,박혜진,1668299
1396,GS25대전동성점,36.3556186,127.3989790,윤정식,2224745
1397,GS25둔산햇님점,36.3561603,127.3905119,윤정식,1445321
1398,GS25대전청사점,36.3595796,127.3815625,윤정식,1286213
1399,GS25뉴카이스트점,36.3639896,127.3587442,윤정식,2371784
1400,GS25대전프라임점,36.3465467,127.3861001,윤정식,1786761
1401,GS25충남대빌리지점,36.3620732,127.3418590,윤정식,2533000
1402,GS25탄방이편한점,36.3422954,127.3941297,윤정식,1110876
1403,GS25궁동에이스점,36.3607393,127.3500410,윤정식,1850134
1404,GS25원자력안전기술원점,36.3748024,127.3679221,윤정식,666840
1405,GS25둔산애플점,36.3493867,127.3768917,윤정식,1255567
1406,GS25둔산검찰청점,36.3531836,127.3875125,윤정식,1339617
1407,GS25둔산한마루점,36.3556630,127.3919357,윤정식,1911074
1408,GS25둔산리치점,36.3499612,127.3872303,윤정식,1629754
1409,GS25둔산보라점,36.3510990,127.4006521,윤정식,2223815
1410,GS25궁동타운점,36.3627110,127.3500569,이세경,2427252
1411,GS25충남대도서관점,36.3700195,127.3461136,이세경,1833098
1412,GS25충남대4호2위성점,36.3687770,127.3505719,이세경,308973
1413,GS25탄방빌리지점,36.3431566,127.3856789,이세경,2111912
1414,GS25유성장대점,36.3617219,127.3370559,이세경,845822
1415,GS25장대센트럴점,36.3594626,127.3382643,이세경,1596350
1416,GS25둔산탑클래스점,36.3501386,127.3762237,이세경,2633652
1417,GS25월평사랑점,36.3560008,127.3652080,이세경,1487361
1418,GS25갈마중앙점,36.3438622,127.3668546,이세경,1380321
1419,GS25둔산목련점,36.3491627,127.3914205,이세경,769864
1420,GS25탄방한우리점,36.3440947,127.3888301,이세경,1263051
1421,GS25둔산스타점,36.3486782,127.3890765,이세경,1104256
1422,GS25탄방시티점,36.3437439,127.3828240,이세경,1783390
1423,GS25둔산드림점,36.3493666,127.3972922,이세경,1274940
1424,GS25대전큰마을점,36.3462898,127.3746264,한주환,2571429
